X,Y,VaccinationDate,VaccineText,Dose1,Dose2,SingleDose,Dose1Cum,Dose2Cum,SingleDoseCum,PartiallyVacc,FullyVacc,PartialPercent,FullyPercent,ObjectId
-856336.314876336,7036491.65084485,2021/04/07 23:00:00+00,Thu 08 Apr 2021,20201,10574,17,755616,322893,207,755823,323100,15.7511723929821,6.73332751209279,1
-856336.314876336,7036491.65084485,2021/07/17 23:00:00+00,Sun 18 Jul 2021,16872,15826,1931,2858798,2362758,168455,3027253,2531213,63.0872358742354,52.7498797024665,2
-856336.314876336,7036491.65084485,2021/10/26 23:00:00+00,Wed 27 Oct 2021,1568,1433,6,3615135,3552538,240836,3855971,3793374,80.3575228106839,79.0530161493577,3
-856336.314876336,7036491.65084485,2021/04/08 23:00:00+00,Fri 09 Apr 2021,20687,9170,16,776303,332063,223,776526,332286,16.1826180119324,6.92476157747838,4
-856336.314876336,7036491.65084485,2021/04/09 23:00:00+00,Sat 10 Apr 2021,11187,4185,12,787490,336248,235,787725,336483,16.4160025207778,7.0122260639168,5
-856336.314876336,7036491.65084485,2021/07/18 23:00:00+00,Mon 19 Jul 2021,24909,18455,6253,2883707,2381213,174708,3058415,2555921,63.7366445772123,53.2647885733077,6
-856336.314876336,7036491.65084485,2021/10/27 23:00:00+00,Thu 28 Oct 2021,2159,1701,5,3617294,3554239,240841,3858135,3795080,80.4026200583972,79.088568785494,7
-856336.314876336,7036491.65084485,2021/04/10 23:00:00+00,Sun 11 Apr 2021,2869,368,9,790359,336616,244,790603,336860,16.4759793594649,7.02008265466908,8
-856336.314876336,7036491.65084485,2021/07/19 23:00:00+00,Tue 20 Jul 2021,30601,18194,7699,2914308,2399407,182407,3096715,2581814,64.5348075104006,53.8043925636222,9
-856336.314876336,7036491.65084485,2021/04/11 23:00:00+00,Mon 12 Apr 2021,7788,2807,13,798147,339423,257,798404,339680,16.6385503527234,7.0788507870866,10
-856336.314876336,7036491.65084485,2021/10/28 23:00:00+00,Fri 29 Oct 2021,2145,1379,2,3619439,3555618,240843,3860282,3796461,80.4473630301349,79.117348498568,11
-856336.314876336,7036491.65084485,2021/07/20 23:00:00+00,Wed 21 Jul 2021,30371,19852,6894,2944679,2419259,189301,3133980,2608560,65.3114012886059,54.3617728720049,12
-856336.314876336,7036491.65084485,2021/04/12 23:00:00+00,Tue 13 Apr 2021,11528,8594,1,809675,348017,258,809933,348275,16.8788119834474,7.25796855238043,13
-856336.314876336,7036491.65084485,2021/10/29 23:00:00+00,Sat 30 Oct 2021,2020,1456,1,3621459,3557074,240844,3862303,3797918,80.4894801917008,79.1477120336504,14
-856336.314876336,7036491.65084485,2021/07/21 23:00:00+00,Thu 22 Jul 2021,33546,15944,6937,2978225,2435203,196238,3174463,2631441,66.1550574250097,54.8386074953543,15
-856336.314876336,7036491.65084485,2021/04/13 23:00:00+00,Wed 14 Apr 2021,20353,6599,2,830028,354616,260,830288,354876,17.3030053647803,7.39553182971663,16
-856336.314876336,7036491.65084485,2021/10/30 23:00:00+00,Sun 31 Oct 2021,1598,1320,0,3623057,3558394,240844,3863901,3799238,80.5227821334041,79.175220521165,17
-856336.314876336,7036491.65084485,2021/07/22 23:00:00+00,Fri 23 Jul 2021,27089,20850,5616,3005314,2456053,201854,3207168,2657907,66.8366218827101,55.3901526700217,18
-856336.314876336,7036491.65084485,2021/04/14 23:00:00+00,Thu 15 Apr 2021,27114,10820,1,857142,365436,261,857403,365697,17.868075545809,7.62103890804642,19
-856336.314876336,7036491.65084485,2021/11/01 00:00:00+00,Mon 01 Nov 2021,291,297,2,3623348,3558691,240846,3864194,3799537,80.5288881840418,79.1814516103823,20
-856336.314876336,7036491.65084485,2021/07/23 23:00:00+00,Sat 24 Jul 2021,15447,14821,2276,3020761,2470874,204130,3224891,2675004,67.2059650071199,55.7464501026254,21
-856336.314876336,7036491.65084485,2021/04/15 23:00:00+00,Fri 16 Apr 2021,27968,9843,1,885110,375279,262,885372,375541,18.4509428846692,7.82618553766277,22
-856336.314876336,7036491.65084485,2021/11/02 00:00:00+00,Tue 02 Nov 2021,1101,1100,10,3624449,3559791,240856,3865305,3800647,80.5520411610332,79.2045837476105,23
-856336.314876336,7036491.65084485,2021/07/24 23:00:00+00,Sun 25 Jul 2021,14742,13654,1046,3035503,2484528,205176,3240679,2689704,67.534983189605,56.0527946226742,24
-856336.314876336,7036491.65084485,2021/04/16 23:00:00+00,Sat 17 Apr 2021,15857,4564,3,900967,379843,265,901232,380108,18.7814615301096,7.92136073651058,25
-856336.314876336,7036491.65084485,2021/11/03 00:00:00+00,Wed 03 Nov 2021,2538,1883,7,3626987,3561674,240863,3867850,3802537,80.6050783585519,79.2439709001882,26
-856336.314876336,7036491.65084485,2021/07/25 23:00:00+00,Mon 26 Jul 2021,23854,18321,3422,3059357,2502849,208598,3267955,2711447,68.10340857252,56.5059135954239,27
-856336.314876336,7036491.65084485,2021/04/17 23:00:00+00,Sun 18 Apr 2021,1081,487,0,902048,380330,265,902313,380595,18.803989314203,7.9315097012224,28
-856336.314876336,7036491.65084485,2021/07/26 23:00:00+00,Tue 27 Jul 2021,25529,23921,3672,3084886,2526770,212270,3297156,2739040,68.7119504997271,57.0809451832951,29
-856336.314876336,7036491.65084485,2021/11/04 00:00:00+00,Thu 04 Nov 2021,1536,1288,2,3628523,3562962,240865,3869388,3803827,80.637129914459,79.2708541948047,30
-856336.314876336,7036491.65084485,2021/04/18 23:00:00+00,Mon 19 Apr 2021,6757,2266,0,908805,382596,265,909070,382861,18.9448035946091,7.9787326047891,31
-856336.314876336,7036491.65084485,2021/07/27 23:00:00+00,Wed 28 Jul 2021,23450,25298,3265,3108336,2552068,215535,3323871,2767603,69.2686847754484,57.6761913415368,32
-856336.314876336,7036491.65084485,2021/07/28 23:00:00+00,Thu 29 Jul 2021,19295,27883,2962,3127631,2579951,218497,3346128,2798448,69.7325153865182,58.3189938395576,33
-856336.314876336,7036491.65084485,2021/04/19 23:00:00+00,Tue 20 Apr 2021,15097,7325,1,923902,389921,266,924168,390187,19.2594423404388,8.13140471049505,34
-856336.314876336,7036491.65084485,2021/11/05 00:00:00+00,Fri 05 Nov 2021,1631,1102,4,3630154,3564064,240869,3871023,3804933,80.6712029274032,79.2939029729798,35
-856336.314876336,7036491.65084485,2021/07/29 23:00:00+00,Fri 30 Jul 2021,21967,22959,2123,3149598,2602910,220620,3370218,2823530,70.2345452836594,58.8416967818612,36
-856336.314876336,7036491.65084485,2021/04/20 23:00:00+00,Wed 21 Apr 2021,26737,9897,4,950639,399818,270,950909,400088,19.8167184500051,8.33773920661771,37
-856336.314876336,7036491.65084485,2021/11/06 00:00:00+00,Sat 06 Nov 2021,1822,1362,6,3631976,3565426,240875,3872851,3806301,80.7092980146583,79.3224117691313,38
-856336.314876336,7036491.65084485,2021/07/30 23:00:00+00,Sat 31 Jul 2021,13757,12495,907,3163355,2615405,221527,3384882,2836932,70.5401395722305,59.1209912891874,39
-856336.314876336,7036491.65084485,2021/04/21 23:00:00+00,Thu 22 Apr 2021,31637,12191,1,982276,412009,271,982547,412280,20.4760468802979,8.59181760038879,40
-856336.314876336,7036491.65084485,2021/11/07 00:00:00+00,Sun 07 Nov 2021,698,775,0,3632674,3566201,240875,3873549,3807076,80.7238441694198,79.3385625856644,41
-856336.314876336,7036491.65084485,2021/07/31 23:00:00+00,Sun 01 Aug 2021,11144,9348,369,3174499,2624753,221896,3396395,2846649,70.7800677667422,59.3234912688686,42
-856336.314876336,7036491.65084485,2021/04/22 23:00:00+00,Fri 23 Apr 2021,33613,12362,3,1015889,424371,274,1016163,424645,21.176596362336,8.84950127320534,43
-856336.314876336,7036491.65084485,2021/08/01 23:00:00+00,Mon 02 Aug 2021,15035,16047,430,3189534,2640800,222326,3411860,2863126,71.1023547056915,59.6668680482457,44
-856336.314876336,7036491.65084485,2021/11/08 00:00:00+00,Mon 08 Nov 2021,516,535,4,3633190,3566736,240879,3874069,3807615,80.7346808463195,79.3497952180662,45
-856336.314876336,7036491.65084485,2021/04/23 23:00:00+00,Sat 24 Apr 2021,23709,7005,2,1039598,431376,276,1039874,431652,21.6707279891983,8.99552549442859,46
-856336.314876336,7036491.65084485,2021/11/09 00:00:00+00,Tue 09 Nov 2021,1373,1072,4,3634563,3567808,240883,3875446,3808691,80.7633772003404,79.3722188033433,47
-856336.314876336,7036491.65084485,2021/08/02 23:00:00+00,Tue 03 Aug 2021,17355,25462,1111,3206889,2666262,223437,3430326,2889699,71.4871817742099,60.2206430775829,48
-856336.314876336,7036491.65084485,2021/04/24 23:00:00+00,Sun 25 Apr 2021,9755,310,3,1049353,431686,279,1049632,431965,21.8740823991736,9.00204834033167,49
-856336.314876336,7036491.65084485,2021/11/10 00:00:00+00,Wed 10 Nov 2021,1602,1370,2,3636165,3569178,240885,3877050,3810063,80.7968041806232,79.4008109585478,50
-856336.314876336,7036491.65084485,2021/08/03 23:00:00+00,Wed 04 Aug 2021,22132,17317,1575,3229021,2683579,225012,3454033,2908591,71.9812300420192,60.6143478852538,51
-856336.314876336,7036491.65084485,2021/08/04 23:00:00+00,Thu 05 Aug 2021,13548,30062,1421,3242569,2713641,226433,3469002,2940074,72.2931804583873,61.2704461522399,52
-856336.314876336,7036491.65084485,2021/08/05 23:00:00+00,Fri 06 Aug 2021,12222,24755,949,3254791,2738396,227382,3482173,2965778,72.5676609803983,61.8061114272966,53
-856336.314876336,7036491.65084485,2021/08/06 23:00:00+00,Sat 07 Aug 2021,6343,8473,583,3261134,2746869,227965,3489099,2974834,72.7119971807968,61.9948363234573,54
-856336.314876336,7036491.65084485,2021/08/07 23:00:00+00,Sun 08 Aug 2021,8634,11990,153,3269768,2758859,228118,3497886,2986977,72.8951161806382,62.2478935688282,55
-856336.314876336,7036491.65084485,2021/08/08 23:00:00+00,Mon 09 Aug 2021,5558,23049,601,3275326,2781908,228719,3504045,3010627,73.0234682826097,62.7407539701312,56
-856336.314876336,7036491.65084485,2021/08/09 23:00:00+00,Tue 10 Aug 2021,9378,26025,717,3284704,2807933,229436,3514140,3037369,73.2338456928065,63.2980509194608,57
-856336.314876336,7036491.65084485,2021/08/10 23:00:00+00,Wed 11 Aug 2021,7028,31248,666,3291732,2839181,230102,3521834,3069283,73.3941868313953,63.9631311244157,58
-856336.314876336,7036491.65084485,2021/08/11 23:00:00+00,Thu 12 Aug 2021,6791,38309,865,3298523,2877490,230967,3529490,3108457,73.5537360589799,64.7795080107008,59
-856336.314876336,7036491.65084485,2021/08/12 23:00:00+00,Fri 13 Aug 2021,10944,28233,875,3309467,2905723,231842,3541309,3137565,73.8000412210517,65.3861118399239,60
-856336.314876336,7036491.65084485,2021/08/13 23:00:00+00,Sat 14 Aug 2021,18147,5857,281,3327614,2911580,232123,3559737,3143703,74.184076378566,65.5140263068668,61
-856336.314876336,7036491.65084485,2021/08/14 23:00:00+00,Sun 15 Aug 2021,17003,3740,52,3344617,2915320,232175,3576792,3147495,74.5394985411124,65.5930506891814,62
-856336.314876336,7036491.65084485,2021/08/15 23:00:00+00,Mon 16 Aug 2021,10201,23170,386,3354818,2938490,232561,3587379,3171051,74.7601291148373,66.0839521527371,63
-856336.314876336,7036491.65084485,2021/08/16 23:00:00+00,Tue 17 Aug 2021,12880,26875,530,3367698,2965365,233091,3600789,3198456,75.0395903402696,66.6550658651138,64
-856336.314876336,7036491.65084485,2021/08/17 23:00:00+00,Wed 18 Aug 2021,15245,25784,658,3382943,2991149,233749,3616692,3224898,75.3710050955305,67.2061108854628,65
-856336.314876336,7036491.65084485,2021/08/18 23:00:00+00,Thu 19 Aug 2021,11372,25734,545,3394315,3016883,234294,3628609,3251177,75.6193525544027,67.753759024399,66
-856336.314876336,7036491.65084485,2021/08/19 23:00:00+00,Fri 20 Aug 2021,14859,22277,686,3409174,3039160,234980,3644154,3274140,75.9433066744135,68.2323025083364,67
-856336.314876336,7036491.65084485,2021/08/20 23:00:00+00,Sat 21 Aug 2021,11904,7993,246,3421078,3047153,235226,3656304,3282379,76.1965097981273,68.4040013179066,68
-856336.314876336,7036491.65084485,2021/08/21 23:00:00+00,Sun 22 Aug 2021,8005,12261,162,3429083,3059414,235388,3664471,3294802,76.3667081447422,68.6628936969928,69
-856336.314876336,7036491.65084485,2021/08/22 23:00:00+00,Mon 23 Aug 2021,10882,15398,291,3439965,3074812,235679,3675644,3310491,76.5995508197425,68.9898487429142,70
-856336.314876336,7036491.65084485,2021/08/23 23:00:00+00,Tue 24 Aug 2021,9722,22933,384,3449687,3097745,236063,3685750,3333808,76.8101574673352,69.4757695030488,71
